term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
prevail,0.0025194939504505015,-0.0036224546146869764,0.001681940544970164,-0.001378124726839786,0.002272829086037918,0.004419188301222178,0.0007311707212899517,0.005075997456358066,-0.0027979690780758695,-0.0020334827031765496
improvement,0.0032183996692051625,-0.005438115903221554,0.0032213642891603944,-0.003318459443407992,0.0010963382711587735,0.003368285251403756,0.0025023843610019205,0.0050371025540007835,-0.008015996030352867,-0.0033438945251949917
immunities,0.003975815296575869,-0.002883216779914804,0.0022402420012439064,-0.006714422626331879,-0.002903766157491669,0.005473787776897013,4.61609319088303e-05,-0.004216048831628506,-0.0018056735978798238,-0.002589007734921569
generations,0.008669277875876066,-0.001447235684774959,-0.004603682613649831,0.004113925654753042,0.012926037859423162,0.0037613139393815023,-0.005237946045471577,0.013059242328283932,0.0017127812560072842,0.005707606745500218
answer,0.003228209407690696,-0.00530480184128875,0.00022109639985950212,0.0012425302739802989,0.0039034697766233803,0.005474622861468507,-0.002639298323007891,0.006034259474715805,-0.0052911113673380465,0.0004500456333065063
facilitate,0.0006887804281070109,-0.0017910530442362142,0.00482782738339424,-0.0019951400125053386,0.0021905341869659562,0.007724287316275229,0.003885418490084885,0.005258683203121546,-0.0033205816882608988,-0.0011692818860993685
asylum,0.008488282381309503,-0.0023528377204110927,0.0006710650935914649,-0.0009372400629190591,0.011323713929339379,0.002096064961002492,0.0006967776792155728,0.004535746073802277,-0.002406110871751426,-0.001385994069608088
scope,0.008526636951478412,-0.009115108816432642,0.0036714715946935157,0.0035799499098329492,0.008722679277911797,0.014951633060513567,-0.005192937682047101,0.011800958359266558,-0.006898014886484508,-0.005758420215500184
seal,-0.003079306003118834,0.008414832235194751,-0.005188767390020697,-0.008009434944080785,-0.005467022893048161,-0.0019594097623855658,0.00026627300285018236,-0.003567647674382257,0.002933485540988459,-0.0018953887117727191
produce,0.001202580730128113,-0.002763704958141145,0.0023229167946852538,-0.0063917817096310284,0.0018723044125534929,0.005176833858430202,0.0026348404354095364,-0.0005751251289615218,-0.0054872630041734784,-0.0032189180621945276
inconsistent,-0.01721804625178475,0.0013726825279858324,-0.0015688279399327196,-0.014499383106625774,-0.0016549682597039293,0.0032142519754071596,0.0029276954704329666,-0.006555233378699708,0.003621832492196519,0.001922908511498462
instruments,0.007246164511375131,-0.0033524018978530936,-0.00015573265046229268,-0.0036074175179407553,0.012138743916027393,0.005026005208328419,0.001374007090307233,0.00685138472442777,-0.008629851667606762,-0.004991707940692303
solidarity,0.02375336997784606,0.004716992481798606,-0.004333585912469824,-0.0055049633284388055,0.0062069560853838515,0.0059862271890306655,0.009315989757702498,0.024325037001002657,-0.0194255842562963,-0.0046983227866528865
fifty,0.001814978383687745,-0.0005071152047729444,0.004221025407236449,-0.003846661554072079,0.006113167744062514,6.559996584253745e-05,0.004340305252902499,0.0005740004026171952,-0.0025003019228069553,-0.0043384719213541
presentation,0.010455964410125028,0.007530528314259025,-0.005924573378603373,-0.008447791795525024,-0.011097997305978723,-0.004281869069643104,0.006192966694021773,0.007615959234889354,-0.0035284638694694833,-0.0029345288106796684
achieve,0.0069865853521699295,-0.0038590101628619517,0.002913509838992638,0.00518469007158287,0.02025646420058884,0.0016990673075031211,-0.0007196826360451706,0.015913577180110213,-0.01726154942515883,-0.0013287679087050893
sign,0.004383017444831942,-0.000904197727344118,0.0013554929990020983,0.0035335710020396676,0.013362347995156945,0.010926582013471854,-0.0052148218093528405,0.0020919249667387574,-0.005030314461290934,0.0015454644648614725
tenure,-0.00582432442922804,-0.006050324986059518,-0.0027429729055599623,-0.006599175671244108,0.0053621717234874355,0.008150123961755107,0.004205127352089361,0.008033592029534159,-0.0008691667006349284,-0.004205475359044608
governor,-0.11139332876082479,0.013264193184847905,-0.03553183056403521,-0.1455089731657533,0.024025812331944372,-0.033091783129177495,0.01084248514868884,-0.016760507552707197,-0.09221506270109242,0.0008351466261082236
occurs,0.0013796742060878402,-0.0008641435833530522,0.002363809470924428,-0.00187985187898277,-0.001289698764373854,0.0009842746704850972,0.00022178971115015142,-0.0025445687314907856,-0.005866810366004873,-0.00313929588052166
credit,0.012232130212199006,-0.011271022320191913,0.012270444281370096,-0.007256654768384333,0.010499272151109783,0.010534149088704566,-0.004376100778548658,0.007572507303089705,-0.006211584400268824,-0.0008128399074949632
kind,0.004738960882600619,-0.006595281034399546,0.0054870881224200994,-0.00648287491762157,0.011472221041358862,0.0069033490275559346,0.0017727461292421313,0.005374250538361734,-0.008310273159049435,-0.0036303016491311055
practices,0.0024688209909755738,-0.0024527633798968104,-0.0004267380340524718,-0.003011770178507435,0.0028741869896916615,0.0050194770739734485,0.004566553784429265,0.0053620277514158324,-0.006255545431037047,-0.00478186904660802
spirit,0.0034231555598295293,-0.0020456777216061196,0.0016014740085516185,0.0006935686261009946,-0.0011263212475526958,0.001382327119883784,0.0018420738402237298,0.005381261097019947,-0.004285577584255919,-0.001842668616273961
constitutes,0.012099094361199316,0.004372955198477512,-0.0020930657270271653,-0.0063546222094906825,-0.005694311061628324,0.002630384529305897,0.007738522283095751,0.005755045072959046,-0.008144945684895266,-0.005428643844714254
communicate,0.0008888269859592105,0.0008416294609833465,0.0012911710339349465,0.000573567105973172,-0.0002822485488907227,0.005964465881445638,-0.0015407640905791074,-0.0015240407396669203,-0.004237600359666653,-0.00214823947209495
relationship,0.0022593819937982034,-0.00837459708476442,0.002896708567711634,0.0032201125816175725,0.0036348702774571468,-6.935435380051596e-05,-0.0016669046935136507,0.007211122275106384,-0.0050196113287373344,-0.00016869272362049611
commence,-0.0009661726328686746,0.0012098143779748435,-0.0006639108218253546,0.00019344618912530562,0.005581900326183048,0.0008676905929513326,-0.0008758266346294126,0.0007225266005389716,0.0023610975638303174,-0.0010025292417861216
thought,0.006891978788952412,0.0006789866177073331,-0.002201360106121186,-0.0011593316393013551,0.0027659332820566514,0.0023564311068417785,0.0003962961869903037,0.005704454238580763,-0.002530828495825977,0.003871883480491085
claims,0.003759488145083106,-0.0037307885697090413,0.0017197160814224582,-0.0014441687373172641,0.0037710010463107117,0.003577660514926641,0.0017119247392596549,0.0028222718843648196,-0.0013438419902377624,-0.003321488683939018
allocation,0.002416951127565848,-0.0013706186422381911,0.0020567476977419986,-0.0030803943080755826,0.0042457706492072785,-0.0006327254622018756,0.0037183914463456928,0.0025516955051845705,0.0025698361811997985,-0.00491741751834249
degree,0.008243943698596858,-0.008508343987015903,0.012045697177255236,-0.003941759366865666,0.0015505987994619557,0.008438202221935838,0.002701091614430166,0.008585837307857674,-0.012106422617538961,-0.0022830643628593337
lives,0.00028324803659445674,-0.005002436225912896,0.0003301207575414037,0.001121853320041897,0.0030336658834670305,0.005062317643544086,0.008419744780974502,0.004988533402962776,-0.004891853111367181,-0.00013157418714617185
witnesses,-0.004084439946718963,-0.004695623742219479,0.004222225056244357,-0.006458210993013855,6.0569167754017216e-05,-0.0016232772178440182,-0.000734940469580025,0.0007915993391043683,0.0031582520092737223,0.001078743363931698
forth,0.013785389143874822,-0.01630769492487729,0.013404282980433972,-0.007288175507805798,0.02021083775905415,0.00487484244718746,-0.0031001829694736363,0.017049393978174114,0.002777060862696176,0.0026375105786823746
army,0.008809330269642715,-0.004816872096766774,-0.0006737747984020907,-0.0029962565926368936,0.006935804721213419,0.0063563362019427765,0.0020858681575506802,0.02332510717379084,-0.011025048081898303,0.00036193580106224396
traditions,0.002785171822241162,-0.0023583493406471503,0.0030320054041376343,0.003988464428929585,0.005222093031996713,0.00535974477796307,0.0002837627002213658,0.006440871896692306,0.0013722953780792347,0.0016748050439035888
categories,0.011813301700876942,0.007468272143128722,-0.005820298221893906,-0.0042995195736446595,0.006217662188141994,0.00750471227575631,0.00042143010281492604,-0.0034865432643846456,0.011384506836918282,0.0011650675851370832
labor,0.027829115166648592,-0.019399960862377667,0.014524508823510114,-0.013141940757128732,0.01933244529785534,0.019717665737278168,0.007720085445999906,0.01542356730397131,-0.0343222065523713,-0.008303579964075334
stage,-0.001394200651031095,5.529938574388301e-05,-0.00037828048417928113,-0.0031146865247198355,0.0050520836136235215,0.002875916993069807,0.0007829903768995806,0.0015754461952180465,-0.0025438193209844804,0.0001064903640896045
electors,0.009331971351450818,0.004146446212954946,0.006477305285955759,-0.015880818563531858,-0.009431628898494946,-0.0012877874841261017,0.017855907914440458,0.013633227893483427,-0.005342691486944568,-0.001382864836277169
undertake,0.0024899551153135754,0.0015836583441000897,0.00024040913498757493,-0.0019047861816232634,0.015612425752277798,0.005071002790387666,-0.0016665144113669709,0.006153840402929487,-0.0015391334380153588,0.0030652939736262458
civic,0.009667842324595395,0.00016873082221743118,-0.00515003932396579,-0.0034941611474860997,0.003693071223791391,0.006462240384921029,0.004655364309279695,0.010510227711647422,-0.0018552801235084645,-0.0017962052389345208
fill,-0.0019511866684537567,-0.0005462377352029323,0.007556157248325887,-0.009749361234061912,0.0056202921312880965,0.0010972782238442863,0.00527935274613661,-0.007718176206856771,0.0018383370031359242,-0.001082634745868734
failure,0.0028584550364501213,-0.0011471469191813792,-0.0006095185767731281,-0.004551722582499655,0.008141319648809103,0.00797175122532937,-0.0009547190753499428,0.006178657259296897,-0.002531707497302404,0.0001494107963154893
wealth,0.010279627117060885,-0.005455437519050753,0.00454151431118684,-0.0011217295543849263,0.0016469841049687917,0.00432093024431268,0.0003002667581505206,0.008383745164491503,-0.007148388589760171,0.00012538492754809183
source,0.009229552035768106,-0.0010768627251903113,0.0009107010235858029,0.0015658173392195383,0.009491912876755198,-0.004482476537794301,-0.0018768021544207005,0.004649737236235762,-0.0019437879209821484,0.0049894965973310045
measure,0.009570827247359808,-0.0012641595871468222,-0.004559172458904166,0.002202682784034559,0.011663023846104006,0.01525560787219838,-0.004432320670624725,0.0013039322032937267,-0.003213627724992943,-0.00925218112106523
secrecy,0.006824527190842547,0.0025221378670292026,-0.0017097703332173803,-0.0059166746118712475,0.00035115480033756516,-0.0012493867485583179,0.0033799371831929816,0.008054065490478646,-0.0019887739339449167,-0.0006034477314371656
disposal,0.007954045251949607,0.005739762753397634,-0.003909307794017547,-0.004131735014362164,-0.002930490233045383,-0.006911284607969707,0.0056148557252759706,0.007544500825676854,-0.0004603751407865117,-0.0015820871251735686
principal,-0.007240140586581152,-0.0029126199649235217,0.005080397190881433,-0.010322369763515268,-0.007252280441185606,0.00944987441905439,-0.0016021811178628326,0.0045298338565387085,-0.00020189210288716354,-0.0017029117490524708
anything,-0.013805813392327285,0.0033953583312010018,-0.00520793538027179,-0.005174851986470707,-0.0012450067501936773,0.005097740646420105,0.018458463908464413,-0.012249408982751706,0.00511754886883406,-0.004121733494161072
dismiss,0.004064397220413397,-0.0029363557527687075,-0.002468655312138202,0.003787099825070796,0.010588239616876003,0.006371677008338897,-0.00413931879430531,0.0036097629593261488,0.0006831175594995037,0.0014227217810236078
equivalent,0.008844942706386243,-0.0040840056204158575,0.00048081134188610036,-0.004809312990210915,0.005555413851810749,0.011741026725028381,0.011004576777834943,-0.005309154918369798,-0.01229384238039421,-0.0027685500580538146
custody,-0.0012450422199773512,-0.004808889570427217,-0.002253021199624983,-0.00035313680184694175,0.0019991259551340635,0.010674970538418434,0.0005829714906708504,-0.001030807611875989,0.004144344045308702,-0.003777111125398632
completion,0.001433907360539863,-0.0018289272383584063,0.0009579924403922584,-0.0011139977315420616,0.00661359851725476,0.002903096982542608,0.0007996231237014442,0.002787221002463797,-0.004328950131474711,-0.0010396311252045824
remit,0.0003276402989339638,0.00279937348567804,7.077892218095995e-05,-0.0036065947273844707,-0.00162448132362642,-0.0019052368434602216,0.0007378979562235789,-0.001661176314868821,0.0010460337454337866,-0.0015844623287994731
respects,0.0025495087200145773,0.0009898961893469648,-0.0006834699913108803,-0.0004173033344495382,-0.0009796933872709764,0.0031259643317210653,0.005875127617740113,0.005161191786661686,-0.0014663203575336692,-0.0013478806440316222
honor,0.018144416357084848,0.0006773326222620831,-0.003377481984443065,-0.0003564857339134242,0.0008757218459078181,-0.004984939628111761,0.001157415176808488,0.010162151805046612,-0.011591076022735238,-0.00048474921277790985
retain,0.0016659910525622728,-0.0014310128269153842,0.001173547052188035,0.0006780281431257751,0.006006370039917073,0.007773109548845529,-0.003741764363294049,-0.0003547447252956106,0.0038957579556483696,-0.0012631247790302338
sports,0.01108031561937969,-0.005613648807152392,0.0034988569057763934,-0.0028031003160339904,0.012533905713790589,0.014670887759491128,0.008206480227857407,0.010479317459104798,-0.012525045997199493,-0.0024282736927699663
enforce,0.0035901019362291372,-0.009940042443558528,0.012265373794468192,-0.008137826592356302,0.00737122326435746,-0.002813958027130537,0.0031947788797109244,0.0018836125048203708,0.003864542492898139,-0.002554342672900591
assumes,0.0028290973889664437,0.00030467894462457324,-0.004673191778622442,0.0014437732655288294,-0.0008940175582109028,0.006904962337793694,-0.002817787590517622,-0.009535535781937974,-0.0012561067805886119,-0.0017060992382069726
